name,dex_num,type,is_pre_evolution,weight,gender_ratio,is_mythical,is_legendary,is_max,is_mega,mandatory_item_name,base_stats
Nickit,827,"[""Dark""]",1,8.9,,0,0,0,0,,"{""hp"": 40, ""atk"": 28, ""def"": 28, ""spa"": 47, ""spd"": 52, ""spe"": 50}"
Thievul,828,"[""Dark""]",0,19.9,,0,0,0,0,,"{""hp"": 70, ""atk"": 58, ""def"": 58, ""spa"": 87, ""spd"": 92, ""spe"": 90}"
Gossifleur,829,"[""Grass""]",1,2.2,,0,0,0,0,,"{""hp"": 40, ""atk"": 40, ""def"": 60, ""spa"": 40, ""spd"": 60, ""spe"": 10}"
Eldegoss,830,"[""Grass""]",0,2.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 50, ""def"": 90, ""spa"": 80, ""spd"": 120, ""spe"": 60}"
Wooloo,831,"[""Normal""]",1,6,,0,0,0,0,,"{""hp"": 42, ""atk"": 40, ""def"": 55, ""spa"": 40, ""spd"": 45, ""spe"": 48}"
Dubwool,832,"[""Normal""]",0,43,,0,0,0,0,,"{""hp"": 72, ""atk"": 80, ""def"": 100, ""spa"": 60, ""spd"": 90, ""spe"": 88}"
Chewtle,833,"[""Water""]",1,8.5,,0,0,0,0,,"{""hp"": 50, ""atk"": 64, ""def"": 50, ""spa"": 38, ""spd"": 38, ""spe"": 44}"
Drednaw,834,"[""Water"", ""Rock""]",0,115.5,,0,0,0,0,,"{""hp"": 90, ""atk"": 115, ""def"": 90, ""spa"": 48, ""spd"": 68, ""spe"": 74}"
Drednaw-Gmax,834,"[""Water"", ""Rock""]",0,0,,0,0,1,0,,"{""hp"": 90, ""atk"": 115, ""def"": 90, ""spa"": 48, ""spd"": 68, ""spe"": 74}"
Yamper,835,"[""Electric""]",1,13.5,,0,0,0,0,,"{""hp"": 59, ""atk"": 45, ""def"": 50, ""spa"": 40, ""spd"": 50, ""spe"": 26}"
Boltund,836,"[""Electric""]",0,34,,0,0,0,0,,"{""hp"": 69, ""atk"": 90, ""def"": 60, ""spa"": 90, ""spd"": 60, ""spe"": 121}"
Rolycoly,837,"[""Rock""]",1,12,,0,0,0,0,,"{""hp"": 30, ""atk"": 40, ""def"": 50, ""spa"": 40, ""spd"": 50, ""spe"": 30}"
Carkol,838,"[""Rock"", ""Fire""]",1,78,,0,0,0,0,,"{""hp"": 80, ""atk"": 60, ""def"": 90, ""spa"": 60, ""spd"": 70, ""spe"": 50}"
Coalossal,839,"[""Rock"", ""Fire""]",0,310.5,,0,0,0,0,,"{""hp"": 110, ""atk"": 80, ""def"": 120, ""spa"": 80, ""spd"": 90, ""spe"": 30}"
Coalossal-Gmax,839,"[""Rock"", ""Fire""]",0,0,,0,0,1,0,,"{""hp"": 110, ""atk"": 80, ""def"": 120, ""spa"": 80, ""spd"": 90, ""spe"": 30}"
Applin,840,"[""Grass"", ""Dragon""]",1,0.5,,0,0,0,0,,"{""hp"": 40, ""atk"": 40, ""def"": 80, ""spa"": 40, ""spd"": 40, ""spe"": 20}"
Flapple,841,"[""Grass"", ""Dragon""]",0,1,,0,0,0,0,,"{""hp"": 70, ""atk"": 110, ""def"": 80, ""spa"": 95, ""spd"": 60, ""spe"": 70}"
Flapple-Gmax,841,"[""Grass"", ""Dragon""]",0,0,,0,0,1,0,,"{""hp"": 70, ""atk"": 110, ""def"": 80, ""spa"": 95, ""spd"": 60, ""spe"": 70}"
Appletun,842,"[""Grass"", ""Dragon""]",0,13,,0,0,0,0,,"{""hp"": 110, ""atk"": 85, ""def"": 80, ""spa"": 100, ""spd"": 80, ""spe"": 30}"
Appletun-Gmax,842,"[""Grass"", ""Dragon""]",0,0,,0,0,1,0,,"{""hp"": 110, ""atk"": 85, ""def"": 80, ""spa"": 100, ""spd"": 80, ""spe"": 30}"
Silicobra,843,"[""Ground""]",1,7.6,,0,0,0,0,,"{""hp"": 52, ""atk"": 57, ""def"": 75, ""spa"": 35, ""spd"": 50, ""spe"": 46}"
Sandaconda,844,"[""Ground""]",0,65.5,,0,0,0,0,,"{""hp"": 72, ""atk"": 107, ""def"": 125, ""spa"": 65, ""spd"": 70, ""spe"": 71}"
Sandaconda-Gmax,844,"[""Ground""]",0,0,,0,0,1,0,,"{""hp"": 72, ""atk"": 107, ""def"": 125, ""spa"": 65, ""spd"": 70, ""spe"": 71}"
Cramorant,845,"[""Flying"", ""Water""]",0,18,,0,0,0,0,,"{""hp"": 70, ""atk"": 85, ""def"": 55, ""spa"": 85, ""spd"": 95, ""spe"": 85}"
Cramorant-Gulping,845,"[""Flying"", ""Water""]",0,18,,0,0,0,0,,"{""hp"": 70, ""atk"": 85, ""def"": 55, ""spa"": 85, ""spd"": 95, ""spe"": 85}"
Cramorant-Gorging,845,"[""Flying"", ""Water""]",0,18,,0,0,0,0,,"{""hp"": 70, ""atk"": 85, ""def"": 55, ""spa"": 85, ""spd"": 95, ""spe"": 85}"
Arrokuda,846,"[""Water""]",1,1,,0,0,0,0,,"{""hp"": 41, ""atk"": 63, ""def"": 40, ""spa"": 40, ""spd"": 30, ""spe"": 66}"
Barraskewda,847,"[""Water""]",0,30,,0,0,0,0,,"{""hp"": 61, ""atk"": 123, ""def"": 60, ""spa"": 60, ""spd"": 50, ""spe"": 136}"
Toxel,848,"[""Electric"", ""Poison""]",1,11,,0,0,0,0,,"{""hp"": 40, ""atk"": 38, ""def"": 35, ""spa"": 54, ""spd"": 35, ""spe"": 40}"
Toxtricity,849,"[""Electric"", ""Poison""]",0,40,,0,0,0,0,,"{""hp"": 75, ""atk"": 98, ""def"": 70, ""spa"": 114, ""spd"": 70, ""spe"": 75}"
Toxtricity-Low-Key,849,"[""Electric"", ""Poison""]",0,40,,0,0,0,0,,"{""hp"": 75, ""atk"": 98, ""def"": 70, ""spa"": 114, ""spd"": 70, ""spe"": 75}"
Toxtricity-Gmax,849,"[""Electric"", ""Poison""]",0,0,,0,0,1,0,,"{""hp"": 75, ""atk"": 98, ""def"": 70, ""spa"": 114, ""spd"": 70, ""spe"": 75}"
Toxtricity-Low-Key-Gmax,849,"[""Electric"", ""Poison""]",0,0,,0,0,1,0,,"{""hp"": 75, ""atk"": 98, ""def"": 70, ""spa"": 114, ""spd"": 70, ""spe"": 75}"
Sizzlipede,850,"[""Fire"", ""Bug""]",1,1,,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 45, ""spa"": 50, ""spd"": 50, ""spe"": 45}"
Centiskorch,851,"[""Fire"", ""Bug""]",0,120,,0,0,0,0,,"{""hp"": 100, ""atk"": 115, ""def"": 65, ""spa"": 90, ""spd"": 90, ""spe"": 65}"
Centiskorch-Gmax,851,"[""Fire"", ""Bug""]",0,0,,0,0,1,0,,"{""hp"": 100, ""atk"": 115, ""def"": 65, ""spa"": 90, ""spd"": 90, ""spe"": 65}"
Clobbopus,852,"[""Fighting""]",1,4,,0,0,0,0,,"{""hp"": 50, ""atk"": 68, ""def"": 60, ""spa"": 50, ""spd"": 50, ""spe"": 32}"
Grapploct,853,"[""Fighting""]",0,39,,0,0,0,0,,"{""hp"": 80, ""atk"": 118, ""def"": 90, ""spa"": 70, ""spd"": 80, ""spe"": 42}"
Sinistea,854,"[""Ghost""]",1,0.2,,0,0,0,0,,"{""hp"": 40, ""atk"": 45, ""def"": 45, ""spa"": 74, ""spd"": 54, ""spe"": 50}"
Sinistea-Antique,854,"[""Ghost""]",1,0.2,,0,0,0,0,,"{""hp"": 40, ""atk"": 45, ""def"": 45, ""spa"": 74, ""spd"": 54, ""spe"": 50}"
Polteageist,855,"[""Ghost""]",0,0.4,,0,0,0,0,,"{""hp"": 60, ""atk"": 65, ""def"": 65, ""spa"": 134, ""spd"": 114, ""spe"": 70}"
Polteageist-Antique,855,"[""Ghost""]",0,0.4,,0,0,0,0,,"{""hp"": 60, ""atk"": 65, ""def"": 65, ""spa"": 134, ""spd"": 114, ""spe"": 70}"
Hatenna,856,"[""Psychic""]",1,3.4,,0,0,0,0,,"{""hp"": 42, ""atk"": 30, ""def"": 45, ""spa"": 56, ""spd"": 53, ""spe"": 39}"
Hattrem,857,"[""Psychic""]",1,4.8,,0,0,0,0,,"{""hp"": 57, ""atk"": 40, ""def"": 65, ""spa"": 86, ""spd"": 73, ""spe"": 49}"
Hatterene,858,"[""Psychic"", ""Fairy""]",0,5.1,,0,0,0,0,,"{""hp"": 57, ""atk"": 90, ""def"": 95, ""spa"": 136, ""spd"": 103, ""spe"": 29}"
Hatterene-Gmax,858,"[""Psychic"", ""Fairy""]",0,0,,0,0,1,0,,"{""hp"": 57, ""atk"": 90, ""def"": 95, ""spa"": 136, ""spd"": 103, ""spe"": 29}"
Impidimp,859,"[""Dark"", ""Fairy""]",1,5.5,,0,0,0,0,,"{""hp"": 45, ""atk"": 45, ""def"": 30, ""spa"": 55, ""spd"": 40, ""spe"": 50}"
Morgrem,860,"[""Dark"", ""Fairy""]",1,12.5,,0,0,0,0,,"{""hp"": 65, ""atk"": 60, ""def"": 45, ""spa"": 75, ""spd"": 55, ""spe"": 70}"
Grimmsnarl,861,"[""Dark"", ""Fairy""]",0,61,,0,0,0,0,,"{""hp"": 95, ""atk"": 120, ""def"": 65, ""spa"": 95, ""spd"": 75, ""spe"": 60}"
Grimmsnarl-Gmax,861,"[""Dark"", ""Fairy""]",0,0,,0,0,1,0,,"{""hp"": 95, ""atk"": 120, ""def"": 65, ""spa"": 95, ""spd"": 75, ""spe"": 60}"
Obstagoon,862,"[""Dark"", ""Normal""]",0,46,,0,0,0,0,,"{""hp"": 93, ""atk"": 90, ""def"": 101, ""spa"": 60, ""spd"": 81, ""spe"": 95}"
Perrserker,863,"[""Steel""]",0,28,,0,0,0,0,,"{""hp"": 70, ""atk"": 110, ""def"": 100, ""spa"": 50, ""spd"": 60, ""spe"": 50}"
Cursola,864,"[""Ghost""]",0,0.4,0.25,0,0,0,0,,"{""hp"": 60, ""atk"": 95, ""def"": 50, ""spa"": 145, ""spd"": 130, ""spe"": 30}"
Sirfetch’d,865,"[""Fighting""]",0,117,,0,0,0,0,,"{""hp"": 62, ""atk"": 135, ""def"": 95, ""spa"": 68, ""spd"": 82, ""spe"": 65}"
Mr. Rime,866,"[""Ice"", ""Psychic""]",0,58.2,,0,0,0,0,,"{""hp"": 80, ""atk"": 85, ""def"": 75, ""spa"": 110, ""spd"": 100, ""spe"": 70}"
Runerigus,867,"[""Ground"", ""Ghost""]",0,66.6,,0,0,0,0,,"{""hp"": 58, ""atk"": 95, ""def"": 145, ""spa"": 50, ""spd"": 105, ""spe"": 30}"
Milcery,868,"[""Fairy""]",1,0.3,,0,0,0,0,,"{""hp"": 45, ""atk"": 40, ""def"": 40, ""spa"": 50, ""spd"": 61, ""spe"": 34}"
Alcremie,869,"[""Fairy""]",0,0.5,,0,0,0,0,,"{""hp"": 65, ""atk"": 60, ""def"": 75, ""spa"": 110, ""spd"": 121, ""spe"": 64}"
Alcremie-Gmax,869,"[""Fairy""]",0,0,,0,0,1,0,,"{""hp"": 65, ""atk"": 60, ""def"": 75, ""spa"": 110, ""spd"": 121, ""spe"": 64}"
Falinks,870,"[""Fighting""]",0,62,,0,0,0,0,,"{""hp"": 65, ""atk"": 100, ""def"": 100, ""spa"": 70, ""spd"": 60, ""spe"": 75}"
Pincurchin,871,"[""Electric""]",0,1,,0,0,0,0,,"{""hp"": 48, ""atk"": 101, ""def"": 95, ""spa"": 91, ""spd"": 85, ""spe"": 15}"
Snom,872,"[""Ice"", ""Bug""]",1,3.8,,0,0,0,0,,"{""hp"": 30, ""atk"": 25, ""def"": 35, ""spa"": 45, ""spd"": 30, ""spe"": 20}"
Frosmoth,873,"[""Ice"", ""Bug""]",0,42,,0,0,0,0,,"{""hp"": 70, ""atk"": 65, ""def"": 60, ""spa"": 125, ""spd"": 90, ""spe"": 65}"
Stonjourner,874,"[""Rock""]",0,520,,0,0,0,0,,"{""hp"": 100, ""atk"": 125, ""def"": 135, ""spa"": 20, ""spd"": 20, ""spe"": 70}"
Eiscue,875,"[""Ice""]",0,89,,0,0,0,0,,"{""hp"": 75, ""atk"": 80, ""def"": 110, ""spa"": 65, ""spd"": 90, ""spe"": 50}"
Eiscue-Noice,875,"[""Ice""]",0,89,,0,0,0,0,,"{""hp"": 75, ""atk"": 80, ""def"": 70, ""spa"": 65, ""spd"": 50, ""spe"": 130}"
Indeedee,876,"[""Psychic"", ""Normal""]",0,28,,0,0,0,0,,"{""hp"": 60, ""atk"": 65, ""def"": 55, ""spa"": 105, ""spd"": 95, ""spe"": 95}"
Indeedee-F,876,"[""Psychic"", ""Normal""]",0,28,,0,0,0,0,,"{""hp"": 70, ""atk"": 55, ""def"": 65, ""spa"": 95, ""spd"": 105, ""spe"": 85}"
Morpeko,877,"[""Electric"", ""Dark""]",0,3,,0,0,0,0,,"{""hp"": 58, ""atk"": 95, ""def"": 58, ""spa"": 70, ""spd"": 58, ""spe"": 97}"
Morpeko-Hangry,877,"[""Electric"", ""Dark""]",0,3,,0,0,0,0,,"{""hp"": 58, ""atk"": 95, ""def"": 58, ""spa"": 70, ""spd"": 58, ""spe"": 97}"
Cufant,878,"[""Steel""]",1,100,,0,0,0,0,,"{""hp"": 72, ""atk"": 80, ""def"": 49, ""spa"": 40, ""spd"": 49, ""spe"": 40}"
Copperajah,879,"[""Steel""]",0,650,,0,0,0,0,,"{""hp"": 122, ""atk"": 130, ""def"": 69, ""spa"": 80, ""spd"": 69, ""spe"": 30}"
Copperajah-Gmax,879,"[""Steel""]",0,0,,0,0,1,0,,"{""hp"": 122, ""atk"": 130, ""def"": 69, ""spa"": 80, ""spd"": 69, ""spe"": 30}"
Dracozolt,880,"[""Electric"", ""Dragon""]",0,190,,0,0,0,0,,"{""hp"": 90, ""atk"": 100, ""def"": 90, ""spa"": 80, ""spd"": 70, ""spe"": 75}"
Arctozolt,881,"[""Electric"", ""Ice""]",0,150,,0,0,0,0,,"{""hp"": 90, ""atk"": 100, ""def"": 90, ""spa"": 90, ""spd"": 80, ""spe"": 55}"
Dracovish,882,"[""Water"", ""Dragon""]",0,215,,0,0,0,0,,"{""hp"": 90, ""atk"": 90, ""def"": 100, ""spa"": 70, ""spd"": 80, ""spe"": 75}"
Arctovish,883,"[""Water"", ""Ice""]",0,175,,0,0,0,0,,"{""hp"": 90, ""atk"": 90, ""def"": 100, ""spa"": 80, ""spd"": 90, ""spe"": 55}"
Duraludon,884,"[""Steel"", ""Dragon""]",1,40,,0,0,0,0,,"{""hp"": 70, ""atk"": 95, ""def"": 115, ""spa"": 120, ""spd"": 50, ""spe"": 85}"
Duraludon-Gmax,884,"[""Steel"", ""Dragon""]",0,0,,0,0,1,0,,"{""hp"": 70, ""atk"": 95, ""def"": 115, ""spa"": 120, ""spd"": 50, ""spe"": 85}"
Dreepy,885,"[""Dragon"", ""Ghost""]",1,2,,0,0,0,0,,"{""hp"": 28, ""atk"": 60, ""def"": 30, ""spa"": 40, ""spd"": 30, ""spe"": 82}"
Drakloak,886,"[""Dragon"", ""Ghost""]",1,11,,0,0,0,0,,"{""hp"": 68, ""atk"": 80, ""def"": 50, ""spa"": 60, ""spd"": 50, ""spe"": 102}"
Dragapult,887,"[""Dragon"", ""Ghost""]",0,50,,0,0,0,0,,"{""hp"": 88, ""atk"": 120, ""def"": 75, ""spa"": 100, ""spd"": 75, ""spe"": 142}"
Zacian,888,"[""Fairy""]",0,110,,0,1,0,0,,"{""hp"": 92, ""atk"": 120, ""def"": 115, ""spa"": 80, ""spd"": 115, ""spe"": 138}"
Zacian-Crowned,888,"[""Fairy"", ""Steel""]",0,355,,0,0,0,0,Rusted Sword,"{""hp"": 92, ""atk"": 150, ""def"": 115, ""spa"": 80, ""spd"": 115, ""spe"": 148}"
Zamazenta,889,"[""Fighting""]",0,210,,0,1,0,0,,"{""hp"": 92, ""atk"": 120, ""def"": 115, ""spa"": 80, ""spd"": 115, ""spe"": 138}"
Zamazenta-Crowned,889,"[""Fighting"", ""Steel""]",0,785,,0,0,0,0,Rusted Shield,"{""hp"": 92, ""atk"": 120, ""def"": 140, ""spa"": 80, ""spd"": 140, ""spe"": 128}"
Eternatus,890,"[""Poison"", ""Dragon""]",0,950,,0,1,0,0,,"{""hp"": 140, ""atk"": 85, ""def"": 95, ""spa"": 145, ""spd"": 95, ""spe"": 130}"
Eternatus-Eternamax,890,"[""Poison"", ""Dragon""]",0,0,,0,0,0,0,,"{""hp"": 255, ""atk"": 115, ""def"": 250, ""spa"": 125, ""spd"": 250, ""spe"": 130}"
Kubfu,891,"[""Fighting""]",1,12,0.875,0,0,0,0,,"{""hp"": 60, ""atk"": 90, ""def"": 60, ""spa"": 53, ""spd"": 50, ""spe"": 72}"
Urshifu,892,"[""Fighting"", ""Dark""]",0,105,0.875,0,0,0,0,,"{""hp"": 100, ""atk"": 130, ""def"": 100, ""spa"": 63, ""spd"": 60, ""spe"": 97}"
Urshifu-Rapid-Strike,892,"[""Fighting"", ""Water""]",0,105,0.875,0,0,0,0,,"{""hp"": 100, ""atk"": 130, ""def"": 100, ""spa"": 63, ""spd"": 60, ""spe"": 97}"
Urshifu-Gmax,892,"[""Fighting"", ""Dark""]",0,0,0.875,0,0,1,0,,"{""hp"": 100, ""atk"": 130, ""def"": 100, ""spa"": 63, ""spd"": 60, ""spe"": 97}"
Urshifu-Rapid-Strike-Gmax,892,"[""Fighting"", ""Water""]",0,0,0.875,0,0,1,0,,"{""hp"": 100, ""atk"": 130, ""def"": 100, ""spa"": 63, ""spd"": 60, ""spe"": 97}"
Zarude,893,"[""Dark"", ""Grass""]",0,70,,1,0,0,0,,"{""hp"": 105, ""atk"": 120, ""def"": 105, ""spa"": 70, ""spd"": 95, ""spe"": 105}"
Zarude-Dada,893,"[""Dark"", ""Grass""]",0,70,,0,0,0,0,,"{""hp"": 105, ""atk"": 120, ""def"": 105, ""spa"": 70, ""spd"": 95, ""spe"": 105}"
Regieleki,894,"[""Electric""]",0,145,,0,0,0,0,,"{""hp"": 80, ""atk"": 100, ""def"": 50, ""spa"": 100, ""spd"": 50, ""spe"": 200}"
Regidrago,895,"[""Dragon""]",0,200,,0,0,0,0,,"{""hp"": 200, ""atk"": 100, ""def"": 50, ""spa"": 100, ""spd"": 50, ""spe"": 80}"
Glastrier,896,"[""Ice""]",0,800,,0,0,0,0,,"{""hp"": 100, ""atk"": 145, ""def"": 130, ""spa"": 65, ""spd"": 110, ""spe"": 30}"
Spectrier,897,"[""Ghost""]",0,44.5,,0,0,0,0,,"{""hp"": 100, ""atk"": 65, ""def"": 60, ""spa"": 145, ""spd"": 80, ""spe"": 130}"
Calyrex,898,"[""Psychic"", ""Grass""]",0,7.7,,0,1,0,0,,"{""hp"": 100, ""atk"": 80, ""def"": 80, ""spa"": 80, ""spd"": 80, ""spe"": 80}"
Calyrex-Ice,898,"[""Psychic"", ""Ice""]",0,809.1,,0,0,0,0,,"{""hp"": 100, ""atk"": 165, ""def"": 150, ""spa"": 85, ""spd"": 130, ""spe"": 50}"
Calyrex-Shadow,898,"[""Psychic"", ""Ghost""]",0,53.6,,0,0,0,0,,"{""hp"": 100, ""atk"": 85, ""def"": 80, ""spa"": 165, ""spd"": 100, ""spe"": 150}"
Wyrdeer,899,"[""Normal"", ""Psychic""]",0,95.1,,0,0,0,0,,"{""hp"": 103, ""atk"": 105, ""def"": 72, ""spa"": 105, ""spd"": 75, ""spe"": 65}"
Kleavor,900,"[""Bug"", ""Rock""]",0,89,,0,0,0,0,,"{""hp"": 70, ""atk"": 135, ""def"": 95, ""spa"": 45, ""spd"": 70, ""spe"": 85}"
Ursaluna,901,"[""Ground"", ""Normal""]",0,290,,0,0,0,0,,"{""hp"": 130, ""atk"": 140, ""def"": 105, ""spa"": 45, ""spd"": 80, ""spe"": 50}"
Ursaluna-Bloodmoon,901,"[""Ground"", ""Normal""]",0,333,,0,0,0,0,,"{""hp"": 113, ""atk"": 70, ""def"": 120, ""spa"": 135, ""spd"": 65, ""spe"": 52}"
Basculegion,902,"[""Water"", ""Ghost""]",0,110,,0,0,0,0,,"{""hp"": 120, ""atk"": 112, ""def"": 65, ""spa"": 80, ""spd"": 75, ""spe"": 78}"
Basculegion-F,902,"[""Water"", ""Ghost""]",0,110,,0,0,0,0,,"{""hp"": 120, ""atk"": 92, ""def"": 65, ""spa"": 100, ""spd"": 75, ""spe"": 78}"
Sneasler,903,"[""Fighting"", ""Poison""]",0,43,,0,0,0,0,,"{""hp"": 80, ""atk"": 130, ""def"": 60, ""spa"": 40, ""spd"": 80, ""spe"": 120}"
Overqwil,904,"[""Dark"", ""Poison""]",0,60.5,,0,0,0,0,,"{""hp"": 85, ""atk"": 115, ""def"": 95, ""spa"": 65, ""spd"": 65, ""spe"": 85}"
Enamorus,905,"[""Fairy"", ""Flying""]",0,48,,0,0,0,0,,"{""hp"": 74, ""atk"": 115, ""def"": 70, ""spa"": 135, ""spd"": 80, ""spe"": 106}"
Enamorus-Therian,905,"[""Fairy"", ""Flying""]",0,48,,0,0,0,0,,"{""hp"": 74, ""atk"": 115, ""def"": 110, ""spa"": 135, ""spd"": 100, ""spe"": 46}"
Sprigatito,906,"[""Grass""]",1,4.1,0.875,0,0,0,0,,"{""hp"": 40, ""atk"": 61, ""def"": 54, ""spa"": 45, ""spd"": 45, ""spe"": 65}"
Floragato,907,"[""Grass""]",1,12.2,0.875,0,0,0,0,,"{""hp"": 61, ""atk"": 80, ""def"": 63, ""spa"": 60, ""spd"": 63, ""spe"": 83}"
Meowscarada,908,"[""Grass"", ""Dark""]",0,31.2,0.875,0,0,0,0,,"{""hp"": 76, ""atk"": 110, ""def"": 70, ""spa"": 81, ""spd"": 70, ""spe"": 123}"
Fuecoco,909,"[""Fire""]",1,9.8,0.875,0,0,0,0,,"{""hp"": 67, ""atk"": 45, ""def"": 59, ""spa"": 63, ""spd"": 40, ""spe"": 36}"
Crocalor,910,"[""Fire""]",1,30.7,0.875,0,0,0,0,,"{""hp"": 81, ""atk"": 55, ""def"": 78, ""spa"": 90, ""spd"": 58, ""spe"": 49}"
Skeledirge,911,"[""Fire"", ""Ghost""]",0,326.5,0.875,0,0,0,0,,"{""hp"": 104, ""atk"": 75, ""def"": 100, ""spa"": 110, ""spd"": 75, ""spe"": 66}"
Quaxly,912,"[""Water""]",1,6.1,0.875,0,0,0,0,,"{""hp"": 55, ""atk"": 65, ""def"": 45, ""spa"": 50, ""spd"": 45, ""spe"": 50}"
Quaxwell,913,"[""Water""]",1,21.5,0.875,0,0,0,0,,"{""hp"": 70, ""atk"": 85, ""def"": 65, ""spa"": 65, ""spd"": 60, ""spe"": 65}"
Quaquaval,914,"[""Water"", ""Fighting""]",0,61.9,0.875,0,0,0,0,,"{""hp"": 85, ""atk"": 120, ""def"": 80, ""spa"": 85, ""spd"": 75, ""spe"": 85}"
Lechonk,915,"[""Normal""]",1,10.2,,0,0,0,0,,"{""hp"": 54, ""atk"": 45, ""def"": 40, ""spa"": 35, ""spd"": 45, ""spe"": 35}"
Oinkologne,916,"[""Normal""]",0,120,,0,0,0,0,,"{""hp"": 110, ""atk"": 100, ""def"": 75, ""spa"": 59, ""spd"": 80, ""spe"": 65}"
Oinkologne-F,916,"[""Normal""]",0,120,,0,0,0,0,,"{""hp"": 115, ""atk"": 90, ""def"": 70, ""spa"": 59, ""spd"": 90, ""spe"": 65}"
Tarountula,917,"[""Bug""]",1,4,,0,0,0,0,,"{""hp"": 35, ""atk"": 41, ""def"": 45, ""spa"": 29, ""spd"": 40, ""spe"": 20}"
Spidops,918,"[""Bug""]",0,16.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 79, ""def"": 92, ""spa"": 52, ""spd"": 86, ""spe"": 35}"
Nymble,919,"[""Bug""]",1,1,,0,0,0,0,,"{""hp"": 33, ""atk"": 46, ""def"": 40, ""spa"": 21, ""spd"": 25, ""spe"": 45}"
Lokix,920,"[""Bug"", ""Dark""]",0,17.5,,0,0,0,0,,"{""hp"": 71, ""atk"": 102, ""def"": 78, ""spa"": 52, ""spd"": 55, ""spe"": 92}"
Pawmi,921,"[""Electric""]",1,2.5,,0,0,0,0,,"{""hp"": 45, ""atk"": 50, ""def"": 20, ""spa"": 40, ""spd"": 25, ""spe"": 60}"
Pawmo,922,"[""Electric"", ""Fighting""]",1,6.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 75, ""def"": 40, ""spa"": 50, ""spd"": 40, ""spe"": 85}"
Pawmot,923,"[""Electric"", ""Fighting""]",0,41,,0,0,0,0,,"{""hp"": 70, ""atk"": 115, ""def"": 70, ""spa"": 70, ""spd"": 60, ""spe"": 105}"
Tandemaus,924,"[""Normal""]",1,1.8,,0,0,0,0,,"{""hp"": 50, ""atk"": 50, ""def"": 45, ""spa"": 40, ""spd"": 45, ""spe"": 75}"
Maushold,925,"[""Normal""]",0,2.3,,0,0,0,0,,"{""hp"": 74, ""atk"": 75, ""def"": 70, ""spa"": 65, ""spd"": 75, ""spe"": 111}"
Maushold-Four,925,"[""Normal""]",0,2.8,,0,0,0,0,,"{""hp"": 74, ""atk"": 75, ""def"": 70, ""spa"": 65, ""spd"": 75, ""spe"": 111}"
Fidough,926,"[""Fairy""]",1,10.9,,0,0,0,0,,"{""hp"": 37, ""atk"": 55, ""def"": 70, ""spa"": 30, ""spd"": 55, ""spe"": 65}"
Dachsbun,927,"[""Fairy""]",0,14.9,,0,0,0,0,,"{""hp"": 57, ""atk"": 80, ""def"": 115, ""spa"": 50, ""spd"": 80, ""spe"": 95}"
Smoliv,928,"[""Grass"", ""Normal""]",1,6.5,,0,0,0,0,,"{""hp"": 41, ""atk"": 35, ""def"": 45, ""spa"": 58, ""spd"": 51, ""spe"": 30}"
Dolliv,929,"[""Grass"", ""Normal""]",1,11.9,,0,0,0,0,,"{""hp"": 52, ""atk"": 53, ""def"": 60, ""spa"": 78, ""spd"": 78, ""spe"": 33}"
Arboliva,930,"[""Grass"", ""Normal""]",0,48.2,,0,0,0,0,,"{""hp"": 78, ""atk"": 69, ""def"": 90, ""spa"": 125, ""spd"": 109, ""spe"": 39}"
Squawkabilly,931,"[""Normal"", ""Flying""]",0,2.4,,0,0,0,0,,"{""hp"": 82, ""atk"": 96, ""def"": 51, ""spa"": 45, ""spd"": 51, ""spe"": 92}"
Squawkabilly-Blue,931,"[""Normal"", ""Flying""]",0,2.4,,0,0,0,0,,"{""hp"": 82, ""atk"": 96, ""def"": 51, ""spa"": 45, ""spd"": 51, ""spe"": 92}"
Squawkabilly-Yellow,931,"[""Normal"", ""Flying""]",0,2.4,,0,0,0,0,,"{""hp"": 82, ""atk"": 96, ""def"": 51, ""spa"": 45, ""spd"": 51, ""spe"": 92}"
Squawkabilly-White,931,"[""Normal"", ""Flying""]",0,2.4,,0,0,0,0,,"{""hp"": 82, ""atk"": 96, ""def"": 51, ""spa"": 45, ""spd"": 51, ""spe"": 92}"
Nacli,932,"[""Rock""]",1,16,,0,0,0,0,,"{""hp"": 55, ""atk"": 55, ""def"": 75, ""spa"": 35, ""spd"": 35, ""spe"": 25}"
Naclstack,933,"[""Rock""]",1,105,,0,0,0,0,,"{""hp"": 60, ""atk"": 60, ""def"": 100, ""spa"": 35, ""spd"": 65, ""spe"": 35}"
Garganacl,934,"[""Rock""]",0,240,,0,0,0,0,,"{""hp"": 100, ""atk"": 100, ""def"": 130, ""spa"": 45, ""spd"": 90, ""spe"": 35}"
Charcadet,935,"[""Fire""]",1,10.5,,0,0,0,0,,"{""hp"": 40, ""atk"": 50, ""def"": 40, ""spa"": 50, ""spd"": 40, ""spe"": 35}"
Armarouge,936,"[""Fire"", ""Psychic""]",0,85,,0,0,0,0,,"{""hp"": 85, ""atk"": 60, ""def"": 100, ""spa"": 125, ""spd"": 80, ""spe"": 75}"
